date,instrument,open,high,low,close,volume,open_interest
1990-01-17,gc1s,412.0,413.9,410.1,413.7,54438.0,56325.0
1990-01-17,hg1s,1.044,1.053,1.033,1.04,0.0,0.0
1990-01-17,ho1s,0.6175,0.6235,0.6015,0.6052,19004.0,17800.0
1990-01-17,pl1s,502.0,504.5,499.5,504.1,1748.0,14388.0
1990-01-17,rb1s,0.6225,0.628,0.6125,0.6142,8186.0,11182.0
1990-01-17,si1s,5.275,5.31,5.255,5.308,15008.0,54694.0
1990-01-18,cl1s,22.55985274,22.71710078,22.4340543,22.63323516,43829.1619842,70685.45785777
1990-01-18,gc1s,415.2,416.4,410.9,411.2,35658.0,54392.0
1990-01-18,hg1s,1.033,1.046,1.02,1.0235,0.0,0.0
1990-01-18,ho1s,0.618,0.63,0.608,0.6184,8666.0,15700.0
1990-01-18,pl1s,506.0,508.0,498.2,500.1,2263.0,14580.0
1990-01-18,rb1s,0.628,0.63,0.605,0.6071,7959.0,10322.0
1990-01-18,si1s,5.32,5.334,5.235,5.24,8201.0,54946.0
1990-01-19,cl1s,22.89531523,23.30416015,22.75903359,23.1469121,34435.08647937,67687.32835821
1990-01-19,gc1s,411.0,412.8,409.0,410.9,45676.0,51178.0
1990-01-19,hg1s,1.0,1.008,0.988,0.993,0.0,0.0
1990-01-19,ho1s,0.6245,0.6405,0.62,0.6366,8087.0,15748.0
1990-01-19,pl1s,500.0,504.8,498.0,504.0,1525.0,14527.0
1990-01-19,rb1s,0.614,0.621,0.608,0.6162,4656.0,9428.0
1990-01-19,si1s,5.23,5.275,5.22,5.25,14842.0,54114.0
1990-01-22,cl1s,23.27271054,23.38802577,22.59130235,22.82193281,44308.97717296,66649.47761194
1990-01-22,gc1s,409.3,409.3,404.7,408.0,34557.0,45517.0
1990-01-22,hg1s,0.996,1.001,0.976,0.9875,0.0,0.0
1990-01-22,ho1s,0.639,0.64,0.605,0.6099,9062.0,13369.0
1990-01-22,pl1s,500.6,502.5,496.0,502.0,2479.0,14583.0
1990-01-22,rb1s,0.621,0.6225,0.605,0.6064,3434.0,8771.0
1990-01-22,si1s,5.235,5.325,5.2,5.315,7774.0,54221.0
1990-01-23,cl1s,22.53888633,22.72758399,22.32922227,22.64371836,36615.71773486,64099.68437226
1990-01-23,gc1s,409.0,415.0,408.0,413.7,46201.0,45186.0
1990-01-23,hg1s,0.96,0.979,0.9575,0.9745,0.0,0.0
1990-01-23,ho1s,0.599,0.6015,0.588,0.5928,11089.0,14165.0
1990-01-23,pl1s,502.5,506.0,501.5,504.6,2763.0,14851.0
1990-01-23,rb1s,0.598,0.608,0.594,0.5962,4775.0,8399.0
1990-01-23,si1s,5.31,5.36,5.295,5.34,12909.0,53578.0
1990-01-24,cl1s,22.38163829,22.95821445,22.27680626,22.63323516,34219.50351185,61666.26777875
1990-01-24,gc1s,417.5,428.0,412.0,417.7,56929.0,43798.0
1990-01-24,hg1s,0.957,0.97,0.95,0.966,0.0,0.0
1990-01-24,ho1s,0.58168565,0.59830524,0.5796082,0.5958123,14846.09429825,20944.92105263
1990-01-24,pl1s,508.0,515.5,506.5,509.8,4885.0,14912.0
1990-01-24,rb1s,0.58458699,0.60033344,0.57671377,0.59324754,9230.27037907,19318.13082858
1990-01-24,si1s,5.385,5.41,5.245,5.258,14891.0,52626.0
1990-01-25,cl1s,22.95821445,23.37754257,22.70661758,23.31464335,40581.10886743,58941.9095698
1990-01-25,gc1s,416.5,418.3,413.3,416.3,81486.0,38202.0
1990-01-25,hg1s,0.984,0.992,0.975,0.977,0.0,0.0
1990-01-25,ho1s,0.60038269,0.60505695,0.58428246,0.59924009,15416.98684211,20293.16008772
1990-01-25,pl1s,509.0,516.0,508.0,513.3,3014.0,13972.0
1990-01-25,rb1s,0.60279383,0.60820667,0.59639683,0.60633678,8067.84971486,18904.57732305
1990-01-25,si1s,5.25,5.29,5.245,5.253,23579.0,52394.0
1990-01-26,cl1s,23.22029452,23.69203866,22.97918086,23.65010584,46120.44644425,62415.08472344
1990-01-26,gc1s,420.24597156,421.23246445,416.89189573,420.34462085,14942.83449436,45257.29521979
1990-01-26,hg1s,0.971,0.995,0.967,0.9835,0.0,0.0
1990-01-26,ho1s,0.5946697,0.60401822,0.59207289,0.5999672,7692.12719298,20695.57675439
1990-01-26,pl1s,519.0,524.9,516.5,523.6,4365.0,13579.0
1990-01-26,rb1s,0.60033344,0.61755612,0.60033344,0.61588306,7535.41227776,18839.54679638
1990-01-26,si1s,5.3,5.34,5.23,5.26,11824.0,52913.0
1990-01-29,cl1s,23.58720663,23.95411873,23.46140819,23.90170272,41035.16856892,62821.44907814
1990-01-29,gc1s,421.7257109,421.7257109,416.49729858,419.35812796,17255.06605813,52176.75714629
1990-01-29,hg1s,0.995,1.002,0.963,0.9675,0.0,0.0
1990-01-29,ho1s,0.59830524,0.61752164,0.59622779,0.61513257,11759.61622807,22098.25877193
1990-01-29,pl1s,523.0,529.0,521.1,523.9,5723.0,12903.0
1990-01-29,rb1s,0.6180482,0.62690558,0.61411159,0.62041017,9105.28983563,19105.76551493
1990-01-29,si1s,5.27,5.275,5.22,5.253,15135.0,52143.0
1990-01-30,cl1s,23.79687069,23.8597699,23.44044179,23.54527382,26990.79675154,62995.06014047
1990-01-30,gc1s,418.56893365,421.23246445,416.99054502,418.17433649,26071.14580831,58334.93634398
1990-01-30,hg1s,0.96,0.973,0.955,0.9565,0.0,0.0
1990-01-30,ho1s,0.61284738,0.62011845,0.60349886,0.60432984,11362.01315789,23677.11842105
1990-01-30,pl1s,520.0,522.5,517.5,519.6,4117.0,13359.0
1990-01-30,rb1s,0.61607989,0.62247689,0.61214328,0.61696563,9538.14927877,19521.35122442
1990-01-30,si1s,5.245,5.28,5.23,5.245,11274.0,51585.0
1990-01-31,cl1s,23.24126093,23.79687069,23.17836171,23.77590428,33955.27129061,62445.60974539
1990-01-31,gc1s,415.31350711,416.3,411.36753555,412.15672986,44951.16022099,55213.7785251
1990-01-31,hg1s,0.95,0.9885,0.95,0.986,0.0,0.0
1990-01-31,ho1s,0.59311162,0.60038269,0.59103417,0.59788975,14704.5745614,25645.87938596
1990-01-31,pl1s,514.5,517.0,511.5,512.2,3279.0,12951.0
1990-01-31,rb1s,0.60623836,0.61755612,0.6013176,0.61617831,10652.81314995,21687.68064408
1990-01-31,si1s,5.23,5.25,5.2,5.228,8760.0,51773.0
1990-02-01,cl1s,23.69203866,23.94363553,23.54527382,23.79687069,38039.90079017,61003.3024583
1990-02-01,gc1s,413.24187204,417.77973934,413.04457346,417.58244076,57370.91520538,55839.22651934
1990-02-01,hg1s,0.987,0.997,0.975,0.977,0.0,0.0
1990-02-01,ho1s,0.60142141,0.60557631,0.587918,0.58937221,13367.35745614,24893.99561404
1990-02-01,pl1s,513.0,517.5,512.5,517.4,1798.0,12639.0
1990-02-01,rb1s,0.61607989,0.62592143,0.61115913,0.61706405,9446.70010064,21942.72224086
1990-02-01,si1s,5.235,5.33,5.235,5.328,11657.0,52682.0
1990-02-02,cl1s,23.79687069,24.16378279,23.75493787,24.13233318,29095.11545215,59634.44600527
1990-02-02,gc1s,417.58244076,418.56893365,415.60945498,417.68109005,40708.85899592,58548.82536632
1990-02-02,hg1s,0.986,1.007,0.986,1.0005,0.0,0.0
1990-02-02,ho1s,0.59311162,0.60661503,0.58843736,0.60516082,10348.26973684,23541.375
1990-02-02,pl1s,518.0,518.5,515.5,515.8,847.0,12425.0
1990-02-02,rb1s,0.62788973,0.6328105,0.61952443,0.63202318,8275.13451862,22264.82656827
1990-02-02,si1s,5.328,5.36,5.296,5.338,16031.0,52153.0
1990-02-05,cl1s,24.11136677,24.17426599,23.45092499,23.47189139,29122.77875329,58849.38059701
1990-02-05,gc1s,419.45677725,424.487891,419.06218009,421.7257109,31198.40019217,64097.77564257
1990-02-05,hg1s,0.995,0.9985,0.986,0.987,0.0,0.0
1990-02-05,ho1s,0.60505695,0.60505695,0.5796082,0.58116629,11981.04166667,23122.59210526
1990-02-05,pl1s,518.5,522.5,518.0,519.0,2230.0,12804.0
1990-02-05,rb1s,0.63202318,0.64462034,0.61214328,0.61411159,10258.56558202,21744.58235491
1990-02-05,si1s,5.35,5.405,5.34,5.358,12340.0,52786.0
1990-02-06,cl1s,23.53479061,23.81783709,23.37754257,23.59768983,34204.24100088,57790.54389816
1990-02-06,gc1s,421.23246445,421.62706161,419.65407583,420.64056872,50889.36824405,63747.03819361
1990-02-06,hg1s,0.987,0.997,0.983,0.992,0.0,0.0
1990-02-06,ho1s,0.58168565,0.58843736,0.57493394,0.58365923,10594.72587719,23292.99342105
1990-02-06,pl1s,519.0,519.8,516.5,518.3,1494.0,12686.0
1990-02-06,rb1s,0.61312743,0.6180482,0.60427006,0.60899399,8684.62361624,20766.07614894
1990-02-06,si1s,5.34,5.36,5.311,5.335,16772.0,51628.0
1990-02-07,cl1s,23.40899218,23.51382421,23.18884491,23.39850897,28156.47102722,55621.3595259
1990-02-07,gc1s,419.9500237,423.89599526,416.49729858,417.38514218,29721.45087677,67126.68748499
1990-02-07,hg1s,0.982,1.002,0.977,1.0005,0.0,0.0
1990-02-07,ho1s,0.57649203,0.58168565,0.57181777,0.58054305,7849.0504386,23287.21710526
1990-02-07,pl1s,516.5,521.5,510.0,512.0,4099.0,12371.0
1990-02-07,rb1s,0.6032859,0.60673044,0.59541268,0.60230175,7688.84367662,18899.49681315
1990-02-07,si1s,5.32,5.44,5.316,5.336,10517.0,51633.0
1990-02-08,cl1s,23.36705936,23.54527382,23.09449609,23.15739531,35761.01712028,53174.58823529
1990-02-08,gc1s,417.38514218,418.96353081,415.51080569,417.77973934,61515.90199375,68231.6118184
1990-02-08,hg1s,1.001,1.012,0.991,0.9975,0.0,0.0
1990-02-08,ho1s,0.58272437,0.58687927,0.57233713,0.57462232,7683.4627193,22860.73245614
1990-02-08,pl1s,513.5,515.4,512.0,513.6,1648.0,12294.0
1990-02-08,rb1s,0.60427006,0.61460366,0.59738098,0.6020065,5234.95739685,17800.07447165
1990-02-08,si1s,5.335,5.365,5.315,5.343,24673.0,50997.0
1990-02-09,cl1s,23.1364289,23.1364289,22.74855039,22.7904832,30889.4143986,57862.08691835
1990-02-09,gc1s,416.89189573,418.0756872,413.83376777,414.91890995,36876.08935864,66499.21210665
1990-02-09,hg1s,1.013,1.017,1.008,1.0125,0.0,0.0
1990-02-09,ho1s,0.57233713,0.57649203,0.56818223,0.57212938,10165.35307018,22429.43421053
1990-02-09,pl1s,513.5,515.5,510.5,514.1,2060.0,12298.0
1990-02-09,rb1s,0.6013176,0.60180967,0.58557115,0.58616164,8565.73968467,16563.47836297
1990-02-09,si1s,5.325,5.33,5.26,5.273,10235.0,47720.0
1990-02-12,cl1s,22.80096641,23.1259457,22.69613438,23.09449609,38590.30509219,44725.83450395
1990-02-12,gc1s,414.5243128,419.16082938,413.63646919,417.87838863,47770.23780927,66953.34614461
1990-02-12,hg1s,1.018,1.026,0.998,0.999,0.0,0.0
1990-02-12,ho1s,0.57493394,0.58220501,0.57441458,0.58116629,7155.89254386,20768.74342105
1990-02-12,pl1s,514.0,527.5,513.0,523.9,5802.0,13053.0
1990-02-12,rb1s,0.58753945,0.59541268,0.58163453,0.59442852,6404.49077491,14219.33109695
1990-02-12,si1s,5.29,5.345,5.285,5.305,14787.0,47684.0
1990-02-13,cl1s,23.1469121,23.52430741,22.85338242,22.95821445,27081.41791045,37314.93151888
1990-02-13,gc1s,418.76623223,420.04867299,415.51080569,416.3,42406.793178,65626.42325246
1990-02-13,hg1s,0.995,1.044,0.99,1.042,0.0,0.0
1990-02-13,ho1s,0.5837631,0.60194077,0.58168565,0.59051481,15235.03289474,20038.03947368
1990-02-13,pl1s,524.0,525.3,521.6,522.5,2746.0,13017.0
1990-02-13,rb1s,0.59836514,0.60673044,0.59049191,0.59462535,5778.57195572,13609.66990943
1990-02-13,si1s,5.35,5.39,5.32,5.333,10480.0,44854.0
1990-02-14,cl1s,22.88456298,23.1370823,22.74778169,23.09499575,53142.865385,62849.52878797
1990-02-14,gc1s,414.32701422,415.60945498,411.86078199,415.01755924,40688.58515494,68601.60941629
1990-02-14,hg1s,1.036,1.073,1.036,1.057,0.0,0.0
1990-02-14,ho1s,0.58843736,0.60038269,0.58687927,0.59872073,8982.17105263,18180.95394737
1990-02-14,pl1s,521.0,531.5,519.0,526.9,6082.0,14419.0
1990-02-14,rb1s,0.58065038,0.59049191,0.58065038,0.58940934,5004.30224757,12777.48238846
1990-02-14,si1s,5.3,5.35,5.29,5.33,15810.0,42253.0
1990-02-15,cl1s,23.20021213,23.65264257,23.16864721,23.60003438,35577.1596165,63296.22728982
1990-02-15,gc1s,415.60945498,416.3,409.88779621,410.57834123,48315.60413164,64578.26567379
1990-02-15,hg1s,1.069,1.078,1.057,1.0705,4960.0,16430.0
1990-02-15,ho1s,0.60661503,0.61596355,0.60194077,0.60921185,12213.05701754,17603.32236842
1990-02-15,pl1s,529.0,529.8,521.0,522.9,8506.0,13595.0
1990-02-15,rb1s,0.59344437,0.59885721,0.58852361,0.59679049,7205.17913452,11919.89231801
1990-02-15,si1s,5.341,5.384,5.315,5.33,10230.0,42197.0
1990-02-16,cl1s,23.494818,23.60003438,23.16864721,23.41064489,43592.07124651,64043.25925249
1990-02-16,gc1s,412.84727488,415.80675355,410.67699052,415.11620853,49382.00816719,60615.74345424
1990-02-16,hg1s,1.092,1.116,1.0855,1.1135,8836.0,14846.0
1990-02-16,ho1s,0.60557631,0.60921185,0.59207289,0.59705877,6116.15570175,15752.01315789
1990-02-16,pl1s,524.5,529.0,522.5,525.4,4802.0,11811.0
1990-02-16,rb1s,0.59285388,0.59334596,0.5865553,0.5903935,3188.52801073,10840.7920161
1990-02-16,si1s,5.34,5.384,5.315,5.34,14731.0,42198.0
1990-02-20,cl1s,23.25282032,23.3580367,23.11603902,23.29490687,31022.73574232,66751.96293392
1990-02-20,gc1s,416.79324645,418.96353081,415.60945498,417.87838863,57904.11722316,60670.48282489
1990-02-20,hg1s,1.1285,1.151,1.121,1.13,5895.0,13759.0
1990-02-20,ho1s,0.59103417,0.60194077,0.59103417,0.59602005,6983.56578947,15057.89254386
1990-02-20,pl1s,530.5,535.0,527.0,534.4,6102.0,10662.0
1990-02-20,rb1s,0.58261869,0.59295229,0.58163453,0.59246022,4099.97148608,10360.17577994
1990-02-20,si1s,5.36,5.37,5.32,5.343,11751.0,40173.0
1990-02-21,cl1s,23.25282032,23.32647179,22.83195479,22.87404134,29295.81834261,65180.91479869
1990-02-21,gc1s,419.25947867,420.64056872,415.51080569,415.90540284,35954.64328609,61220.91760749
1990-02-21,hg1s,1.11,1.144,1.102,1.142,5711.0,12739.0
1990-02-21,ho1s,0.59444327,0.59812241,0.59181532,0.59654564,9580.64589028,18051.1126768
1990-02-21,pl1s,534.5,536.9,530.6,530.8,3160.0,10327.0
1990-02-21,rb1s,0.59061152,0.59499002,0.58477351,0.58574651,7270.29169201,20423.41482947
1990-02-21,si1s,5.35,5.374,5.275,5.28,8794.0,37650.0
1990-02-22,cl1s,22.94769281,23.11603902,22.75830333,22.88456298,39155.49974303,63839.8688708
1990-02-22,gc1s,415.60945498,416.69459716,412.45267773,413.34052133,46502.10905597,57144.86187845
1990-02-22,hg1s,1.1525,1.153,1.124,1.148,3595.0,12231.0
1990-02-22,ho1s,0.598648,0.60653186,0.59707123,0.59896335,9224.85584332,18548.64795638
1990-02-22,pl1s,529.0,531.0,525.0,526.1,3110.0,10205.0
1990-02-22,rb1s,0.58720601,0.59644952,0.58671951,0.59440622,7017.46560264,21195.25382589
1990-02-22,si1s,5.28,5.3,5.26,5.273,14257.0,33948.0
1990-02-23,cl1s,22.74778169,22.78986824,22.51630565,22.53734892,37537.88091292,64502.31324482
1990-02-23,gc1s,412.35402844,415.4121564,411.86078199,412.55132701,38477.72279606,57534.11962527
1990-02-23,hg1s,1.14055926,1.14693704,1.13099259,1.14268519,2276.65505226,11082.22996516
1990-02-23,ho1s,0.59496886,0.60337832,0.59234091,0.60201178,6503.15711508,19351.55383776
1990-02-23,pl1s,527.0,528.8,524.0,526.5,1875.0,10313.0
1990-02-23,rb1s,0.59255752,0.59790902,0.59061152,0.59323862,6720.44633504,21894.12269083
1990-02-23,si1s,5.25528555,5.27988895,5.23658697,5.24052352,5854.88260952,32762.7525128
1990-02-26,cl1s,22.72673841,23.07395247,22.60047875,22.92664954,36926.7593455,61516.08623883
1990-02-26,gc1s,410.18374408,410.38104265,403.96883886,406.23777251,36615.57050204,55728.734086
1990-02-26,hg1s,1.12939815,1.14374815,1.1278037,1.13790185,2174.11149826,11520.6271777
1990-02-26,ho1s,0.61073659,0.61336454,0.60337832,0.60968541,7039.69611638,19770.1303636
1990-02-26,pl1s,522.0,522.0,506.0,511.1,7092.0,9096.0
1990-02-26,rb1s,0.59450352,0.60131453,0.59450352,0.59985502,6734.83481167,21627.93587315
1990-02-26,si1s,5.22576148,5.23560284,5.13718925,5.14703061,5611.01384411,42381.34306846
1990-02-27,cl1s,23.02134428,23.09499575,22.68465186,22.70569513,29863.2204822,61287.03445384
1990-02-27,gc1s,406.23777251,406.92831754,404.16613744,405.4485782,55860.51405237,54503.18039875
1990-02-27,hg1s,1.13524444,1.14162222,1.12461481,1.13471296,2565.47038328,12142.4738676
1990-02-27,ho1s,0.61073659,0.61126218,0.60022477,0.60190666,11707.77568977,21206.60889545
1990-02-27,pl1s,513.5,514.0,504.6,509.8,5518.0,8585.0
1990-02-27,rb1s,0.60180103,0.60277403,0.58039501,0.58058961,11826.30004241,22283.6393082
1990-02-27,si1s,5.14703061,5.16179265,5.06829974,5.0781411,21672.82040584,53444.85605917
1990-02-28,cl1s,22.70569513,22.84247643,22.57943548,22.66360858,22320.66875734,61401.08513516
1990-02-28,gc1s,406.43507109,406.73101896,401.99585308,403.37694313,26675.30626952,53739.87028585
1990-02-28,hg1s,1.13577593,1.15437778,1.13471296,1.15065741,3674.63414634,12769.02439024
1990-02-28,ho1s,0.60022477,0.60180155,0.5928665,0.59454839,13588.51612519,21891.55230137
1990-02-28,pl1s,511.5,512.5,503.1,508.0,3806.0,8000.0
1990-02-28,rb1s,0.57796251,0.57796251,0.56288099,0.5666757,12650.5542037,23426.49545204
1990-02-28,si1s,5.09782381,5.12734789,5.06829974,5.12242721,34143.65939693,55321.62943296
1990-03-01,cl1s,22.83195479,22.90560626,22.25326469,22.27430797,25270.77971424,57341.83130239
1990-03-01,gc1s,403.77154028,404.85668246,402.29180095,403.47559242,35161.93610377,53804.74657699
1990-03-01,hg1s,1.16075556,1.1681963,1.15437778,1.16075556,4352.92682927,13387.10801394
1990-03-01,ho1s,0.59812241,0.598648,0.57184287,0.57426058,14176.42588193,20948.80380795
1990-03-01,pl1s,507.0,511.0,507.0,508.0,2402.0,8055.0
1990-03-01,rb1s,0.5682325,0.5692055,0.53223147,0.54303177,16303.17177133,23399.77399544
1990-03-01,si1s,5.12734789,5.15195129,5.10766517,5.14703061,14928.83292244,55650.85226626
1990-03-02,cl1s,22.32691616,22.48474073,22.16909159,22.46369746,41172.29595776,57275.30173829
1990-03-02,gc1s,402.98234597,403.17964455,398.54312796,400.12151659,28856.77155897,54395.72904156
1990-03-02,hg1s,1.1852037,1.21284074,1.18201481,1.20858889,6785.74912892,13669.33797909
1990-03-02,ho1s,0.57657318,0.58813618,0.57289405,0.58729524,8744.44414889,20779.47057704
1990-03-02,pl1s,509.5,511.0,505.6,507.9,2035.0,7992.0
1990-03-02,rb1s,0.54488048,0.55392938,0.53223147,0.54945358,8440.89704078,22077.06189371
1990-03-02,si1s,5.13718925,5.14210993,5.09782381,5.11553826,10530.05006638,55420.19305898
1990-03-05,cl1s,22.41108927,22.7793466,22.30587288,22.70569513,27897.74707406,56508.31090639
1990-03-05,gc1s,400.51611374,401.99585308,399.52962085,401.10800948,47972.97621907,52988.72447754
1990-03-05,hg1s,1.21496667,1.24472963,1.21071481,1.24154074,5458.32752613,14257.31707317
1990-03-05,ho1s,0.58655941,0.61494132,0.58498264,0.60958029,14781.45922383,20670.06989415
1990-03-05,pl1s,508.5,511.5,507.0,509.1,1007.0,7717.0
1990-03-05,rb1s,0.54682648,0.57893551,0.54488048,0.5769895,10175.73622316,21038.00833128
1990-03-05,si1s,5.11258585,5.12734789,5.08798246,5.1056969,7352.64327707,55514.69220558
1990-03-06,cl1s,22.72673841,22.74778169,22.37952435,22.41108927,20949.20931443,54642.6318444
1990-03-06,gc1s,401.50260664,402.78504739,400.22016588,400.61476303,20964.16526543,52314.61926495
1990-03-06,hg1s,1.24047778,1.24791852,1.21443519,1.22612778,6155.43554007,13881.95121951
1990-03-06,ho1s,0.61336454,0.61389014,0.59917359,0.60148619,13167.08566849,19126.09329998
1990-03-06,pl1s,511.0,514.0,511.0,512.0,2006.0,7432.0
1990-03-06,rb1s,0.5740705,0.5740705,0.55996199,0.56229719,8882.82882302,19358.66755877
1990-03-06,si1s,5.11750653,5.13718925,5.09979209,5.10372863,5178.14678551,55492.33756875
1990-03-07,cl1s,22.31639452,22.32691616,21.99022374,22.02178865,22512.6540709,52222.85655566
1990-03-07,gc1s,398.93772512,399.03637441,395.38635071,396.86609005,20019.40427576,52739.35623349
1990-03-07,hg1s,1.22453333,1.23835185,1.21709259,1.21868704,3660.52264808,13983.55400697
1990-03-07,ho1s,0.60337832,0.60337832,0.58655941,0.59065902,8610.30939856,18248.033906
1990-03-07,pl1s,509.6,509.6,504.6,506.7,2551.0,7295.0
1990-03-07,rb1s,0.55850249,0.55947549,0.54390748,0.55198338,6376.15064422,19448.08166355
1990-03-07,si1s,5.09782381,5.13226857,5.09290314,5.10766517,5159.85662811,55174.29205386
1990-03-08,cl1s,21.84292081,21.92709391,21.71666115,21.86396408,31606.29506176,50499.74084533
1990-03-08,gc1s,397.35933649,398.44447867,396.3728436,396.47149289,37283.59356233,52395.71462887
1990-03-08,hg1s,1.22347037,1.2341,1.22240741,1.23197407,2522.19512195,14297.77003484
1990-03-08,ho1s,0.58655941,0.58761059,0.57709877,0.58172397,11429.99308626,17344.2891343
1990-03-08,pl1s,508.5,511.8,505.2,505.6,1519.0,7598.0
1990-03-08,rb1s,0.54779948,0.55071848,0.54098847,0.54624268,4867.41609462,18441.9160477
1990-03-08,si1s,5.11750653,5.14210993,5.09290314,5.09585554,5992.05879006,55372.43542575
1990-03-09,cl1s,21.99022374,22.09544012,21.46414183,21.49570675,23639.85497132,48355.58803645
1990-03-09,gc1s,394.30120853,396.3728436,393.61066351,396.17554502,22445.16934903,50782.93057891
1990-03-09,hg1s,1.25217037,1.25376481,1.22240741,1.22772222,4302.12543554,15084.25087108
1990-03-09,ho1s,0.58445705,0.58550823,0.56448459,0.56616648,10263.68667563,15872.61212187
1990-03-09,pl1s,502.0,503.5,499.0,503.0,3890.0,8121.0
1990-03-09,rb1s,0.54974548,0.55120498,0.53320447,0.53505317,4484.06596724,18892.06981659
1990-03-09,si1s,5.07322042,5.08798246,5.06337906,5.07617283,5711.60970984,55781.93172767
1990-03-12,cl1s,21.41153364,21.46414183,21.12744941,21.29579562,26045.3739249,42694.87255343
1990-03-12,gc1s,397.06338863,398.14853081,394.79445498,395.68229858,28193.81695892,50665.34230123
1990-03-12,hg1s,1.21177778,1.23091111,1.20433704,1.22187593,3703.79790941,15029.68641115
1990-03-12,ho1s,0.55870309,0.56501018,0.54819128,0.56269758,10993.34166499,15089.68375649
1990-03-12,pl1s,502.5,504.8,501.5,502.8,1625.0,7536.0
1990-03-12,rb1s,0.53028546,0.53709647,0.52055546,0.52863136,4423.42881572,16018.4854837
1990-03-12,si1s,5.08798246,5.10766517,4.99448955,5.02204535,7949.10563247,57057.16214679
1990-03-13,cl1s,21.46414183,21.6219664,21.20110088,21.27475235,22398.60338958,36680.59995831
1990-03-13,gc1s,393.11741706,395.78094787,391.34172986,395.28770142,25726.49051165,47955.74345424
1990-03-13,hg1s,1.21709259,1.22878519,1.19264444,1.19795926,5487.4912892,14957.24738676
1990-03-13,ho1s,0.56763814,0.57184287,0.55975428,0.56248735,6945.51639807,13464.84578801
1990-03-13,pl1s,498.0,503.4,496.7,502.2,2585.0,7265.0
1990-03-13,rb1s,0.53223147,0.54585348,0.52882596,0.53388557,4280.57179774,15604.30290639
1990-03-13,si1s,5.01417227,5.0535377,5.00433091,5.03680739,13805.00436184,56707.61691637
1990-03-14,cl1s,21.20110088,21.43257692,21.05379794,21.0958845,15760.85373655,34585.86911133
1990-03-14,gc1s,394.5971564,396.07689573,393.41336493,394.10390995,46927.85971655,47092.07782849
1990-03-14,hg1s,1.20646296,1.26226852,1.20221111,1.24791852,8905.29616725,15648.71080139
1990-03-14,ho1s,0.56027987,0.57026609,0.55922868,0.56784837,6905.56136605,13345.93200226
1990-03-14,pl1s,503.0,504.0,501.6,502.4,1095.0,7384.0
1990-03-14,rb1s,0.53271797,0.54974548,0.53223147,0.54342098,6105.85283323,14775.93775177
1990-03-14,si1s,5.03877566,5.06633147,5.03877566,5.05649011,9995.57102219,56185.33131045
1990-03-15,cl1s,21.18932099,21.54230331,21.07512083,21.46963048,37376.82959505,59671.54400095
1990-03-15,gc1s,393.80796209,396.3728436,393.11741706,394.20255924,20525.23660822,49244.14604852
1990-03-15,hg1s,1.27024074,1.27449259,1.25323333,1.27077222,5587.21254355,16282.78745645
1990-03-15,ho1s,0.57289405,0.57920114,0.56658696,0.57793972,5820.11632973,12807.49038038
1990-03-15,pl1s,502.0,505.5,500.5,503.7,1847.0,7341.0
1990-03-15,rb1s,0.54488048,0.56531349,0.54196147,0.56375669,5250.76622201,13997.93226537
1990-03-15,si1s,5.05649011,5.09290314,5.04861702,5.05156943,6282.66906884,56365.18452494
1990-03-16,cl1s,21.42810315,21.42810315,21.12703,21.15817549,40456.24728949,59787.13052686
1990-03-16,gc1s,394.79445498,397.16203791,394.69580569,395.485,39581.63343742,49963.86740331
1990-03-16,hg1s,1.27980741,1.28193333,1.25961111,1.27289815,4747.10801394,16023.1358885
1990-03-16,ho1s,0.575522,0.58077791,0.5697405,0.57247357,6417.53918934,11974.14256985
1990-03-16,pl1s,505.4,507.5,501.0,502.1,1525.0,7102.0
1990-03-16,rb1s,0.56434049,0.56482699,0.54974548,0.55422128,3264.12869859,13079.12525764
1990-03-16,si1s,5.06829974,5.10274449,5.05845838,5.06337906,7741.81718187,56074.57424616
1990-03-19,cl1s,20.81557501,20.81557501,20.58717468,20.72213851,29626.75303279,63144.91910455
1990-03-19,gc1s,397.2606872,398.74042654,396.17554502,396.47149289,24943.92024982,47151.88565938
1990-03-19,hg1s,1.27874444,1.28512222,1.25535926,1.26598889,4950.31358885,16358.04878049
1990-03-19,ho1s,0.56553578,0.575522,0.56343341,0.57331452,5342.55856616,12480.239642
1990-03-19,pl1s,503.5,505.0,501.5,502.1,1187.0,7007.0
1990-03-19,rb1s,0.54585348,0.55266448,0.53758297,0.54838328,3978.41378849,12054.46017184
1990-03-19,si1s,5.08798246,5.09782381,5.05845838,5.07026801,5690.27119287,55984.13957899
1990-03-20,cl1s,20.81557501,20.89862967,20.40030169,20.52488369,48929.70285973,66454.54662976
1990-03-20,gc1s,396.76744076,397.2606872,387.19845972,387.98765403,28170.5020418,45567.48498679
1990-03-20,hg1s,1.26067407,1.26492593,1.24047778,1.24685556,5445.15679443,16231.04529617
1990-03-20,ho1s,0.57604759,0.57920114,0.57026609,0.57131727,5191.30023069,11667.82065776
1990-03-20,pl1s,504.0,504.5,490.6,493.6,3967.0,6803.0
1990-03-20,rb1s,0.55752949,0.55850249,0.54877248,0.55762679,3932.1651136,11009.24011943
1990-03-20,si1s,5.07322042,5.08306178,4.99941023,5.01220399,4764.58600417,56791.9548644
1990-03-21,cl1s,20.64946568,20.84672051,20.55602919,20.72213851,47207.46362368,66188.69762017
